no,predator,predator_verbatim,predator_rank,predator_taxon,predator_age,predator_sex,predator_count,predator_mass,predator_svl,predator_tl,predator_voucher,prey,prey_verbatim,prey_rank,prey_taxon,prey_age,prey_sex,prey_count,prey_mass,prey_tl,prey_ingested,prey_voucher,locality_adm0_name,locality_adm1_name,locality_adm2_name,locality_misc,locality_longitude,locality_latitude,event_basis,event_setting,event_date,event_start,event_end,event_outcome,event_habitat,event_habitat_verbatim,event_remark,reference,prey_traditional,prey_phylo1,prey_phylo2,prey_functional1,prey_functional2,prey_type,radiation
9986,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,449efa87bd3b83e66950b4ddfebd927f,Parasuta_gouldii,Unechis gouldii,species,Parasuta_gouldii;Parasuta;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,snakes,Serpentes,Colubriformes,elongate-scaly,fossorial,2,australo_papuan
9950,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,6c151ab654df0287eb1e695f7cbe0b0d,Pogona,Pogona,genus,Pogona;Agamidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Iguania,Agamidae,scaly,terrestrial,3,australo_papuan
9951,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,fdfdec9340be21a8bc858e6e1b096d8d,Pogona_vitticeps,Pogona vitticeps,species,Pogona_vitticeps;Pogona;Agamidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Iguania,Agamidae,scaly,terrestrial,3,australo_papuan
9982,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,2b78b8b1829293e8cd1225db2147bb99,Pseudonaja_guttata,Pseudonaja guttata,species,Pseudonaja_guttata;Pseudonaja;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,snakes,Serpentes,Colubriformes,elongate-scaly,terrestrial,2,australo_papuan
9981,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,0b0a7e534f3c11ba8b9cd0c2c62a9870,Pseudonaja_modesta,Pseudonaja modesta,species,Pseudonaja_modesta;Pseudonaja;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,snakes,Serpentes,Colubriformes,elongate-scaly,terrestrial,2,australo_papuan
9983,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,759dc68a96c8b1c20b9a52a77019934d,Pseudonaja_nuchalis,Pseudonaja nuchalis,species,Pseudonaja_nuchalis;Pseudonaja;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,snakes,Serpentes,Colubriformes,elongate-scaly,terrestrial,2,australo_papuan
9984,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,7ebe505179dddfd63bea99f3054534bd,Pseudonaja_textilis,Pseudonaja textilis,species,Pseudonaja_textilis;Pseudonaja;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,snakes,Serpentes,Colubriformes,elongate-scaly,terrestrial,2,australo_papuan
9944,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,53bb3ec576678e0c5d756e8e0ca58029,Pseudophryne,Pseudophryne,genus,Pseudophryne;Myobatrachidae;Anura;Amphibia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,amphibians,Anura,Myobatrachidae,slippery,terrestrial,4,australo_papuan
9958,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,37f32ade550802147ec531153358a2f2,Pygopus_lepidopodus,Pygopus lepidopodus,species,Pygopus_lepidopodus;Pygopus;Pygopodidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Gekkota,Pygopodoidea,scaly,terrestrial,3,australo_papuan
9993,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,d5a4df24ec986bd6b27fecd4241201e4,Rattus,Rattus,genus,Rattus;Muridae;Muroidea;Rodentia;Mammalia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,mammals,Rodentia,Muroidea,hairy-bulky,terrestrial,3,australo_papuan
9959,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,809028ad0f66ca99d0b6d93e8cee6aec,Scincidae,Scincidae,family,Scincidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Scincomorpha,Scincidae,scaly,terrestrial,3,australo_papuan
9963,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,96f4a8b26d2706da66b9a80cc26e48c7,Scincidae,Sphenomorphus,family,Scincidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Scincomorpha,Scincidae,scaly,terrestrial,3,australo_papuan
9995,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,2d585063ccc30bfeaaa9b84f8dd73c38,Sminthopsis,Sminthopsis,genus,Sminthopsis;Dasyuridae;Dasyuromorphia;Mammalia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,mammals,Dasyuromorphia,Marsupialia,hairy-bulky,terrestrial,3,australo_papuan
9996,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,5e7bdb19593f5b0947846bc911aaf355,Sminthopsis_ooldea,Sminthopsis oldea,species,Sminthopsis_ooldea;Sminthopsis;Dasyuridae;Dasyuromorphia;Mammalia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,mammals,Dasyuromorphia,Marsupialia,hairy-bulky,terrestrial,3,australo_papuan
9987,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,ba8d8b4db723cfe14fe2c35dcc8809cb,squamate_eggs,Squamate eggs,order,Squamata;Reptilia;Chordata;Animalia,egg,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,reptile_eggs,Squamata,Squamata,amniote-eggs,fossorial,1,australo_papuan
9954,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,91272e5f6b5abde8e1abe4cb1491bb4d,Strophurus_intermedius,Diplodactylus intermedius,species,Strophurus_intermedius;Strophurus;Diplodactylidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Gekkota,Diplodactylidae,scaly,terrestrial,3,australo_papuan
9967,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,c03901c7417ca514f6ac15317c5457ba,Tiliqua_rugosa,Tiliqua rugosa,species,Tiliqua_rugosa;Tiliqua;Scincidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Scincomorpha,Scincidae,scaly,terrestrial,3,australo_papuan
9968,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,0e953ecfe06479de4b723c8ee391e5e2,Tiliqua_scincoides,Tiliqua scincoides,species,Tiliqua_scincoides;Tiliqua;Scincidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Scincomorpha,Scincidae,scaly,terrestrial,3,australo_papuan
9952,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,5fc28eb21a8c6137d0e779bd37b2dce7,Tympanocryptis_lineata,Tympanocryptis lineatus,species,Tympanocryptis_lineata;Tympanocryptis;Agamidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Iguania,Agamidae,scaly,terrestrial,3,australo_papuan
9956,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,44c007220aef04738290230396c97aff,Underwoodisaurus_milii,Phyllurus milii,species,Underwoodisaurus_milii;Underwoodisaurus;Carphodactylidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Gekkota,Pygopodoidea,scaly,terrestrial,3,australo_papuan
9969,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,f36509552c34b0272703117fc3a79adf,Varanidae,Varanidae,family,Varanidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Anguiomorpha,Varanidae,scaly,terrestrial,3,australo_papuan
9970,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,70ade1b5f58b8b1630cea0065a30caf8,Varanus_acanthurus,Varanus acanthurus,species,Varanus_acanthurus;Varanus;Varanidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Anguiomorpha,Varanidae,scaly,terrestrial,3,australo_papuan
9971,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,53eedd0e7b091d6ae7eda592d940c9fb,Varanus_brevicauda,Varanus brevicaudus,species,Varanus_brevicauda;Varanus;Varanidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Anguiomorpha,Varanidae,scaly,terrestrial,3,australo_papuan
9972,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,08baa3c7fc3d99e1e65dfb1d16415392,Varanus_caudolineatus,Varanus caudolineatus,species,Varanus_caudolineatus;Varanus;Varanidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Anguiomorpha,Varanidae,scaly,terrestrial,3,australo_papuan
9973,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,2a3e1279d7efaf268605f898b2eadc0c,Varanus_gouldii,Varanus gouldii,species,Varanus_gouldii;Varanus;Varanidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Anguiomorpha,Varanidae,scaly,terrestrial,3,australo_papuan
9974,Pseudechis_australis,Pseudechis australis,species,Pseudechis_australis;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,a12a834a7000561867efeb0d8759a154,Varanus_mertensi,Varanus mertensi,species,Varanus_mertensi;Varanus;Varanidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Anguiomorpha,Varanidae,scaly,terrestrial,3,australo_papuan
9997,Pseudechis_butleri,Pseudechis butleri,species,Pseudechis_butleri;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,c7c32ba693974e60ffb6c9849fae17c7,Ctenophorus_caudicinctus,Ctenophorus caudicinctus,species,Ctenophorus_caudicinctus;Ctenophorus;Agamidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Iguania,Agamidae,scaly,terrestrial,3,australo_papuan
9998,Pseudechis_butleri,Pseudechis butleri,species,Pseudechis_butleri;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,f1f8c917e2584ac3514e90cd11f00777,Ctenophorus_nuchalis,Ctenophorus inermis,species,Ctenophorus_nuchalis;Ctenophorus;Agamidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Iguania,Agamidae,scaly,terrestrial,3,australo_papuan
10001,Pseudechis_butleri,Pseudechis butleri,species,Pseudechis_butleri;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,cc60694c60a0780200840960cf85b861,Cyclodomorphus_branchialis,Tiliqua branchialis,species,Cyclodomorphus_branchialis;Cyclodomorphus;Scincidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Scincomorpha,Scincidae,scaly,terrestrial,3,australo_papuan
10003,Pseudechis_butleri,Pseudechis butleri,species,Pseudechis_butleri;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,9bc56f81d25c4bc7d356f906c739faeb,Demansia_psammophis_cupreiceps,Demansia reticulata,infraspecies,Demansia_psammophis_cupreiceps;Demansia_psammophis;Demansia;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,snakes,Serpentes,Colubriformes,elongate-scaly,terrestrial,2,australo_papuan
10005,Pseudechis_butleri,Pseudechis butleri,species,Pseudechis_butleri;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,7084160b76294d481e08c13632fef15c,Mammalia,Mammals,class,Mammalia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,mammals,Mammalia,Mammalia,hairy-bulky,terrestrial,3,australo_papuan
10004,Pseudechis_butleri,Pseudechis butleri,species,Pseudechis_butleri;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,85e4480ab0b6f3c91e683c76e117b2b4,Pseudonaja_modesta,Pseudonaja modesta,species,Pseudonaja_modesta;Pseudonaja;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,snakes,Serpentes,Colubriformes,elongate-scaly,terrestrial,2,australo_papuan
9999,Pseudechis_butleri,Pseudechis butleri,species,Pseudechis_butleri;Pseudechis;Elapidae;Serpentes;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,b9b000ec5e2513bccc1ff3c4d479f254,Pygopus_lepidopodus,Pygopus lepidopodus,species,Pygopus_lepidopodus;Pygopus;Pygopodidae;Squamata;Reptilia;Chordata;Animalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected_gut_contents,natural_setting,NA,NA,NA,prey_eaten,NA,NA,NA,The evolution of viviparity: ecological correlates of reproductive mode within a genus of Australian snakes (Pseudechis: Elapidae). 1987. Copeia 1987(3): 551-563,lizards,Gekkota,Pygopodoidea,scaly,terrestrial,3,australo_papuan
